demand_heat,boiler,heat_pump,import
-25.025,25.025,0.0,-0.0
-29.909,29.909,0.0,-0.0
0.0,0.0,0.0,-0.0
-1.0,1.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
-43.628,43.628,0.0,-0.0
-82.256,50.0,32.256,-0.0
-87.281,50.0,37.281000000000006,-0.0
-84.909,50.0,34.909000000000006,-0.0
-77.397,50.0,27.397000000000006,-0.0
-70.769,50.0,20.769000000000005,-0.0
-65.512,50.0,15.512,-0.0
-85.537,50.0,35.537000000000006,-0.0
-63.397,50.0,13.396999999999998,-0.0
-78.909,50.0,28.909000000000006,-0.0
-71.281,50.0,21.281000000000006,-0.0
-58.512,50.0,8.512,-0.0
-64.397,50.0,14.397000000000006,-0.0
-70.653,50.0,20.653000000000006,-0.0
-98.677,50.0,48.67700000000001,-0.0
-53.512,50.0,3.5120000000000005,-0.0
-69.281,50.0,19.281000000000006,-0.0
-21.769,21.769,0.0,-0.0
-23.769,23.769,0.0,-0.0
-1.0,1.0,0.0,-0.0
-7.256,7.256,0.0,-0.0
-2.0,2.0,0.0,-0.0
-1.0,1.0,0.0,-0.0
-5.256,5.256,0.0,-0.0
-42.0,42.0,0.0,-0.0
-106.653,50.0,56.653000000000006,-0.0
-80.653,50.0,30.653000000000006,-0.0
-88.909,50.0,38.909000000000006,-0.0
-66.884,50.0,16.884,-0.0
-72.769,50.0,22.769000000000005,-0.0
-80.653,50.0,30.653000000000006,-0.0
-74.025,50.0,24.025000000000006,-0.0
-76.397,50.0,26.397000000000006,-0.0
-70.769,50.0,20.769000000000005,-0.0
-50.256,50.0,0.2560000000000002,-0.0
-71.769,50.0,21.769000000000005,-0.0
-57.512,50.0,7.5120000000000005,-0.0
-89.165,50.0,39.165000000000006,-0.0
-89.677,50.0,39.67700000000001,-0.0
-67.769,50.0,17.769000000000005,-0.0
-50.884,50.0,0.8840000000000003,-0.0
-14.884,14.884,0.0,-0.0
-11.256,11.256,0.0,-0.0
-10.884,10.884,0.0,-0.0
-4.628,4.628,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
-5.256,5.256,0.0,-0.0
-42.0,42.0,0.0,-0.0
-108.025,50.0,58.025000000000006,-0.0
-74.14,50.0,24.14,-0.0
-85.653,50.0,35.653000000000006,-0.0
-73.14,50.0,23.14,-0.0
-73.512,50.0,23.512,-0.0
-68.884,50.0,18.884,-0.0
-66.256,50.0,16.256,-0.0
-66.397,50.0,16.397000000000006,-0.0
-71.397,50.0,21.397000000000006,-0.0
-61.512,50.0,11.512,-0.0
-62.884,50.0,12.884,-0.0
-68.14,50.0,18.14,-0.0
-60.256,50.0,10.256,-0.0
